onset	duration	experiment_name	sub	ses	clock_information	datafile_basename	display_refreshrate	experiment_version	group	randomseed	runtime_capabilities	runtime_version	runtimeversionexpected	session_date	session_start_date_time_utc	session_time	studio_version	block	fixation2trs_durationerror	fixation2trs_offsetdelay	fixation2trs_offsettime	fixation2trs_onsetdelay	fixation2trs_onsettime	fixation2trs_onsettoonsettime	goodwork_durationerror	goodwork_finishtime	goodwork_onsetdelay	goodwork_onsettime	goodwork_onsettoonsettime	procedure_block	runlist	runlist_cycle	runlist_sample	running_block	trial	condition	interblockinterval_duration	interblockinterval_durationerror	interblockinterval_finishtime	interblockinterval_offsetdelay	interblockinterval_offsettime	interblockinterval_onsetdelay	interblockinterval_onsettime	interblockinterval_onsettoonsettime	procedure_trial	run1blocklist	run1blocklist_cycle	run1blocklist_sample	run3blocklist	run3blocklist_cycle	run3blocklist_sample	run4blocklist	run4blocklist_cycle	run4blocklist_sample	running_trial	subtrial	a1highlargeedblocklist	a1highlargeedblocklist_cycle	a1highlargeedblocklist_sample	a3highlargeedblocklist	a3highlargeedblocklist_cycle	a3highlargeedblocklist_sample	a4highlargeedblocklist	a4highlargeedblocklist_cycle	a4highlargeedblocklist_sample	b1highsmalledblocklist	b1highsmalledblocklist_cycle	b1highsmalledblocklist_sample	b3highsmalledblocklist	b3highsmalledblocklist_cycle	b3highsmalledblocklist_sample	b4highsmalledblocklist	b4highsmalledblocklist_cycle	b4highsmalledblocklist_sample	c1lowlargeedblocklist	c1lowlargeedblocklist_cycle	c1lowlargeedblocklist_sample	c3lowlargeedblocklist	c3lowlargeedblocklist_cycle	c3lowlargeedblocklist_sample	c4lowlargeedblocklist	c4lowlargeedblocklist_cycle	c4lowlargeedblocklist_sample	d1lowsmalledblocklist	d1lowsmalledblocklist_cycle	d1lowsmalledblocklist_sample	d3lowsmalledblocklist	d3lowsmalledblocklist_cycle	d3lowsmalledblocklist_sample	d4lowsmalledblocklist	d4lowsmalledblocklist_cycle	d4lowsmalledblocklist_sample	e1officelargeblocklist	e1officelargeblocklist_cycle	e1officelargeblocklist_sample	e3officelargeblocklist	e3officelargeblocklist_cycle	e3officelargeblocklist_sample	e4officelargeblocklist	e4officelargeblocklist_cycle	e4officelargeblocklist_sample	f1officesmallblocklist	f1officesmallblocklist_cycle	f1officesmallblocklist_sample	f3officesmallblocklist	f3officesmallblocklist_cycle	f3officesmallblocklist_sample	f4officesmallblocklist	f4officesmallblocklist_cycle	f4officesmallblocklist_sample	filename	isi_duration	isi_durationerror	isi_finishtime	isi_onsetdelay	isi_onsettime	isi_onsettoonsettime	procedure_subtrial	running_subtrial	stimslide_duration	stimslide_durationerror	stimslide_finishtime	stimslide_offsetdelay	stimslide_offsettime	stimslide_onsetdelay	stimslide_onsettime	stimslide_onsettoonsettime	stimslide_resp	stimslide_rt	stimslide_rttime	onset_unrounded
97	2.5	000_R01_VA_allProc	112	1	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-08-11T14:24:16Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3020390</Frequency><Timestamp dt:dt=""r8"">4935492972584</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-08-11T14:24:16Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	000_R01_VA_allProc-112-1	60.001	1.0.0.229	1	576146689	Professional	2.0.10.356	2.0.10.356	08-11-2021	8/11/2021 2:24:16 PM	10:24:16	2.0.10.252	1	0.0	0.0	62482.0	27.0	62482.0	4000.0	-999999.0	226501.0	0.0	222479.0	0.0	Run1Proc	1	1	1	RunList	4.0	LowSmallED	8000.0	0.0	162480.0	0.0	162480.0	0.0	162480.0	0.0	D1LowSmallEDBlockProc	4.0	1.0	4.0	n/a	n/a	n/a	n/a	n/a	n/a	Run1BlockList	6.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	6.0	1.0	6.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	D1_06.jpg	500.0	0.0	161980.0	0.0	161980.0	0.0	TrialProc1	D1LowSmallEDBlockList	2500.0	0.0	159480.0	0.0	159480.0	0.0	159480.0	2500.0	d	1038.0	160518.0	96.998
108	2.5	000_R01_VA_allProc	112	1	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-08-11T14:24:16Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3020390</Frequency><Timestamp dt:dt=""r8"">4935492972584</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-08-11T14:24:16Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	000_R01_VA_allProc-112-1	60.001	1.0.0.229	1	576146689	Professional	2.0.10.356	2.0.10.356	08-11-2021	8/11/2021 2:24:16 PM	10:24:16	2.0.10.252	1	0.0	0.0	62482.0	27.0	62482.0	4000.0	-999999.0	226501.0	0.0	222479.0	0.0	Run1Proc	1	1	1	RunList	5.0	OfficeLarge	8000.0	0.0	188480.0	0.0	188480.0	0.0	188480.0	0.0	E1OfficeLargeBlockProc	5.0	1.0	5.0	n/a	n/a	n/a	n/a	n/a	n/a	Run1BlockList	1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1.0	1.0	1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	E1_01.jpg	500.0	0.0	172980.0	0.0	172980.0	0.0	TrialProc1	E1OfficeLargeBlockList	2500.0	0.0	170480.0	0.0	170480.0	0.0	170480.0	2500.0	c	2486.0	172966.0	107.998
111	2.5	000_R01_VA_allProc	112	1	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-08-11T14:24:16Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3020390</Frequency><Timestamp dt:dt=""r8"">4935492972584</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-08-11T14:24:16Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	000_R01_VA_allProc-112-1	60.001	1.0.0.229	1	576146689	Professional	2.0.10.356	2.0.10.356	08-11-2021	8/11/2021 2:24:16 PM	10:24:16	2.0.10.252	1	0.0	0.0	62482.0	27.0	62482.0	4000.0	-999999.0	226501.0	0.0	222479.0	0.0	Run1Proc	1	1	1	RunList	5.0	OfficeLarge	8000.0	0.0	188480.0	0.0	188480.0	0.0	188480.0	0.0	E1OfficeLargeBlockProc	5.0	1.0	5.0	n/a	n/a	n/a	n/a	n/a	n/a	Run1BlockList	2.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	2.0	1.0	2.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	E1_02.jpg	500.0	0.0	175980.0	0.0	175980.0	0.0	TrialProc1	E1OfficeLargeBlockList	2500.0	0.0	173480.0	0.0	173480.0	0.0	173480.0	2500.0	d	1278.0	174758.0	110.998
114	2.5	000_R01_VA_allProc	112	1	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-08-11T14:24:16Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3020390</Frequency><Timestamp dt:dt=""r8"">4935492972584</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-08-11T14:24:16Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	000_R01_VA_allProc-112-1	60.001	1.0.0.229	1	576146689	Professional	2.0.10.356	2.0.10.356	08-11-2021	8/11/2021 2:24:16 PM	10:24:16	2.0.10.252	1	0.0	0.0	62482.0	27.0	62482.0	4000.0	-999999.0	226501.0	0.0	222479.0	0.0	Run1Proc	1	1	1	RunList	5.0	OfficeLarge	8000.0	0.0	188480.0	0.0	188480.0	0.0	188480.0	0.0	E1OfficeLargeBlockProc	5.0	1.0	5.0	n/a	n/a	n/a	n/a	n/a	n/a	Run1BlockList	3.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	3.0	1.0	3.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	E1_03.jpg	500.0	0.0	178980.0	0.0	178980.0	0.0	TrialProc1	E1OfficeLargeBlockList	2500.0	0.0	176480.0	0.0	176480.0	0.0	176480.0	2500.0	c	1470.0	177950.0	113.998
117	2.5	000_R01_VA_allProc	112	1	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-08-11T14:24:16Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3020390</Frequency><Timestamp dt:dt=""r8"">4935492972584</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-08-11T14:24:16Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	000_R01_VA_allProc-112-1	60.001	1.0.0.229	1	576146689	Professional	2.0.10.356	2.0.10.356	08-11-2021	8/11/2021 2:24:16 PM	10:24:16	2.0.10.252	1	0.0	0.0	62482.0	27.0	62482.0	4000.0	-999999.0	226501.0	0.0	222479.0	0.0	Run1Proc	1	1	1	RunList	5.0	OfficeLarge	8000.0	0.0	188480.0	0.0	188480.0	0.0	188480.0	0.0	E1OfficeLargeBlockProc	5.0	1.0	5.0	n/a	n/a	n/a	n/a	n/a	n/a	Run1BlockList	4.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	4.0	1.0	4.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	E1_04.jpg	500.0	0.0	181980.0	0.0	181980.0	0.0	TrialProc1	E1OfficeLargeBlockList	2500.0	0.0	179480.0	0.0	179480.0	0.0	179480.0	2500.0	d	1550.0	181030.0	116.998
120	2.5	000_R01_VA_allProc	112	1	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-08-11T14:24:16Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3020390</Frequency><Timestamp dt:dt=""r8"">4935492972584</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-08-11T14:24:16Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	000_R01_VA_allProc-112-1	60.001	1.0.0.229	1	576146689	Professional	2.0.10.356	2.0.10.356	08-11-2021	8/11/2021 2:24:16 PM	10:24:16	2.0.10.252	1	0.0	0.0	62482.0	27.0	62482.0	4000.0	-999999.0	226501.0	0.0	222479.0	0.0	Run1Proc	1	1	1	RunList	5.0	OfficeLarge	8000.0	0.0	188480.0	0.0	188480.0	0.0	188480.0	0.0	E1OfficeLargeBlockProc	5.0	1.0	5.0	n/a	n/a	n/a	n/a	n/a	n/a	Run1BlockList	5.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	5.0	1.0	5.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	E1_05.jpg	500.0	0.0	184980.0	0.0	184980.0	0.0	TrialProc1	E1OfficeLargeBlockList	2500.0	0.0	182480.0	0.0	182480.0	0.0	182480.0	2500.0	c	1894.0	184374.0	119.998
123	2.5	000_R01_VA_allProc	112	1	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-08-11T14:24:16Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3020390</Frequency><Timestamp dt:dt=""r8"">4935492972584</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-08-11T14:24:16Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	000_R01_VA_allProc-112-1	60.001	1.0.0.229	1	576146689	Professional	2.0.10.356	2.0.10.356	08-11-2021	8/11/2021 2:24:16 PM	10:24:16	2.0.10.252	1	0.0	0.0	62482.0	27.0	62482.0	4000.0	-999999.0	226501.0	0.0	222479.0	0.0	Run1Proc	1	1	1	RunList	5.0	OfficeLarge	8000.0	0.0	188480.0	0.0	188480.0	0.0	188480.0	0.0	E1OfficeLargeBlockProc	5.0	1.0	5.0	n/a	n/a	n/a	n/a	n/a	n/a	Run1BlockList	6.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	6.0	1.0	6.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	E1_06.jpg	500.0	0.0	187980.0	0.0	187980.0	0.0	TrialProc1	E1OfficeLargeBlockList	2500.0	0.0	185480.0	0.0	185480.0	0.0	185480.0	2500.0	c	1190.0	186670.0	122.998
134	2.5	000_R01_VA_allProc	112	1	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-08-11T14:24:16Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3020390</Frequency><Timestamp dt:dt=""r8"">4935492972584</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-08-11T14:24:16Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	000_R01_VA_allProc-112-1	60.001	1.0.0.229	1	576146689	Professional	2.0.10.356	2.0.10.356	08-11-2021	8/11/2021 2:24:16 PM	10:24:16	2.0.10.252	1	0.0	0.0	62482.0	27.0	62482.0	4000.0	-999999.0	226501.0	0.0	222479.0	0.0	Run1Proc	1	1	1	RunList	6.0	HighSmallED	8000.0	0.0	214479.0	0.0	214479.0	0.0	214479.0	0.0	B1HighSmallEDBlockProc	6.0	1.0	6.0	n/a	n/a	n/a	n/a	n/a	n/a	Run1BlockList	1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1.0	1.0	1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	B1_01.jpg	500.0	0.0	198980.0	0.0	198980.0	0.0	TrialProc1	B1HighSmallEDBlockList	2500.0	0.0	196480.0	0.0	196480.0	0.0	196480.0	2500.0	d	1501.0	197981.0	133.998
137	2.5	000_R01_VA_allProc	112	1	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-08-11T14:24:16Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3020390</Frequency><Timestamp dt:dt=""r8"">4935492972584</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-08-11T14:24:16Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	000_R01_VA_allProc-112-1	60.001	1.0.0.229	1	576146689	Professional	2.0.10.356	2.0.10.356	08-11-2021	8/11/2021 2:24:16 PM	10:24:16	2.0.10.252	1	0.0	0.0	62482.0	27.0	62482.0	4000.0	-999999.0	226501.0	0.0	222479.0	0.0	Run1Proc	1	1	1	RunList	6.0	HighSmallED	8000.0	0.0	214479.0	0.0	214479.0	0.0	214479.0	0.0	B1HighSmallEDBlockProc	6.0	1.0	6.0	n/a	n/a	n/a	n/a	n/a	n/a	Run1BlockList	2.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	2.0	1.0	2.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	B1_02.jpg	500.0	0.0	201980.0	0.0	201980.0	0.0	TrialProc1	B1HighSmallEDBlockList	2500.0	0.0	199480.0	0.0	199480.0	0.0	199480.0	2500.0	d	1573.0	201053.0	136.998
140	2.5	000_R01_VA_allProc	112	1	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-08-11T14:24:16Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3020390</Frequency><Timestamp dt:dt=""r8"">4935492972584</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-08-11T14:24:16Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	000_R01_VA_allProc-112-1	60.001	1.0.0.229	1	576146689	Professional	2.0.10.356	2.0.10.356	08-11-2021	8/11/2021 2:24:16 PM	10:24:16	2.0.10.252	1	0.0	0.0	62482.0	27.0	62482.0	4000.0	-999999.0	226501.0	0.0	222479.0	0.0	Run1Proc	1	1	1	RunList	6.0	HighSmallED	8000.0	0.0	214479.0	0.0	214479.0	0.0	214479.0	0.0	B1HighSmallEDBlockProc	6.0	1.0	6.0	n/a	n/a	n/a	n/a	n/a	n/a	Run1BlockList	3.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	3.0	1.0	3.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	B1_03.jpg	500.0	0.0	204980.0	0.0	204980.0	0.0	TrialProc1	B1HighSmallEDBlockList	2500.0	0.0	202480.0	0.0	202480.0	0.0	202480.0	2500.0	d	1181.0	203661.0	139.998
143	2.5	000_R01_VA_allProc	112	1	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-08-11T14:24:16Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3020390</Frequency><Timestamp dt:dt=""r8"">4935492972584</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-08-11T14:24:16Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	000_R01_VA_allProc-112-1	60.001	1.0.0.229	1	576146689	Professional	2.0.10.356	2.0.10.356	08-11-2021	8/11/2021 2:24:16 PM	10:24:16	2.0.10.252	1	0.0	0.0	62482.0	27.0	62482.0	4000.0	-999999.0	226501.0	0.0	222479.0	0.0	Run1Proc	1	1	1	RunList	6.0	HighSmallED	8000.0	0.0	214479.0	0.0	214479.0	0.0	214479.0	0.0	B1HighSmallEDBlockProc	6.0	1.0	6.0	n/a	n/a	n/a	n/a	n/a	n/a	Run1BlockList	4.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	4.0	1.0	4.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	B1_04.jpg	500.0	1.0	207980.0	-1.0	207979.0	0.0	TrialProc1	B1HighSmallEDBlockList	2500.0	0.0	205480.0	0.0	205480.0	0.0	205480.0	2499.0	d	941.0	206421.0	142.998
146	2.5	000_R01_VA_allProc	112	1	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-08-11T14:24:16Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3020390</Frequency><Timestamp dt:dt=""r8"">4935492972584</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-08-11T14:24:16Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	000_R01_VA_allProc-112-1	60.001	1.0.0.229	1	576146689	Professional	2.0.10.356	2.0.10.356	08-11-2021	8/11/2021 2:24:16 PM	10:24:16	2.0.10.252	1	0.0	0.0	62482.0	27.0	62482.0	4000.0	-999999.0	226501.0	0.0	222479.0	0.0	Run1Proc	1	1	1	RunList	6.0	HighSmallED	8000.0	0.0	214479.0	0.0	214479.0	0.0	214479.0	0.0	B1HighSmallEDBlockProc	6.0	1.0	6.0	n/a	n/a	n/a	n/a	n/a	n/a	Run1BlockList	5.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	5.0	1.0	5.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	B1_05.jpg	500.0	1.0	210980.0	0.0	210979.0	0.0	TrialProc1	B1HighSmallEDBlockList	2500.0	1.0	208480.0	1.0	208480.0	0.0	208479.0	2500.0	d	782.0	209261.0	145.997
149	2.5	000_R01_VA_allProc	112	1	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-08-11T14:24:16Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3020390</Frequency><Timestamp dt:dt=""r8"">4935492972584</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-08-11T14:24:16Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	000_R01_VA_allProc-112-1	60.001	1.0.0.229	1	576146689	Professional	2.0.10.356	2.0.10.356	08-11-2021	8/11/2021 2:24:16 PM	10:24:16	2.0.10.252	1	0.0	0.0	62482.0	27.0	62482.0	4000.0	-999999.0	226501.0	0.0	222479.0	0.0	Run1Proc	1	1	1	RunList	6.0	HighSmallED	8000.0	0.0	214479.0	0.0	214479.0	0.0	214479.0	0.0	B1HighSmallEDBlockProc	6.0	1.0	6.0	n/a	n/a	n/a	n/a	n/a	n/a	Run1BlockList	6.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	6.0	1.0	6.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	B1_06.jpg	500.0	0.0	213979.0	0.0	213979.0	0.0	TrialProc1	B1HighSmallEDBlockList	2500.0	1.0	211480.0	1.0	211480.0	0.0	211479.0	2500.0	d	814.0	212293.0	148.997
